Dávka,Veková skupina,Čas publikovania,Vážený počet registrácii
2,35-39,2021-09-05 19:05:03,3460.999999999993
2,40-44,2021-09-05 19:05:03,3172.999999999997
2,45-49,2021-09-05 19:05:03,2984.000000000005
2,50-54,2021-09-05 19:05:03,2367.3333333333358
2,55-59,2021-09-05 19:05:03,2339.000000000002
2,60-64,2021-09-05 19:05:03,1669.8181818181827
2,65-69,2021-09-05 19:05:03,1415.0000000000002
2,70-74,2021-09-05 19:05:03,949.9999999999998
2,75-79,2021-09-05 19:05:03,642.0000000000003
2,80-84,2021-09-05 19:05:03,340.0
2,85-n,2021-09-05 19:05:03,258.0
1,00-17,2021-09-06 19:05:03,447.9999999999998
1,18-19,2021-09-06 19:05:03,83.0000000000001
1,20-24,2021-09-06 19:05:03,193.00000000000006
1,25-29,2021-09-06 19:05:03,164.99999999999994
1,30-34,2021-09-06 19:05:03,144.99999999999997
1,35-39,2021-09-06 19:05:03,138.99999999999994
1,40-44,2021-09-06 19:05:03,95.0
1,45-49,2021-09-06 19:05:03,75.00000000000004
1,50-54,2021-09-06 19:05:03,65.99999999999997
1,55-59,2021-09-06 19:05:03,50.99999999999997
1,60-64,2021-09-06 19:05:03,43.749999999999964
1,65-69,2021-09-06 19:05:03,51.99999999999998
1,70-74,2021-09-06 19:05:03,13.0
1,75-79,2021-09-06 19:05:03,8.99999999999998
1,80-84,2021-09-06 19:05:03,9.0
1,85-n,2021-09-06 19:05:03,5.0
2,00-17,2021-09-06 19:05:03,8267.99999999998
2,18-19,2021-09-06 19:05:03,1764.999999999999
2,20-24,2021-09-06 19:05:03,3996.999999999994
2,25-29,2021-09-06 19:05:03,3540.9999999999945
2,30-34,2021-09-06 19:05:03,3964.999999999984
2,35-39,2021-09-06 19:05:03,3605.9999999999973
2,40-44,2021-09-06 19:05:03,3330.9999999999973
2,45-49,2021-09-06 19:05:03,3113.000000000006
2,50-54,2021-09-06 19:05:03,2483.333333333335
2,55-59,2021-09-06 19:05:03,2425.000000000001
2,60-64,2021-09-06 19:05:03,1749.8181818181808
2,65-69,2021-09-06 19:05:03,1470.0000000000005
2,70-74,2021-09-06 19:05:03,990.9999999999998
2,75-79,2021-09-06 19:05:03,673.0000000000002
2,80-84,2021-09-06 19:05:03,352.0
2,85-n,2021-09-06 19:05:03,265.0
1,00-17,2021-09-07 19:05:03,452.9999999999997
1,18-19,2021-09-07 19:05:03,95.00000000000004
1,20-24,2021-09-07 19:05:03,208.9999999999999
1,25-29,2021-09-07 19:05:03,184.99999999999991
1,30-34,2021-09-07 19:05:03,161.99999999999991
1,35-39,2021-09-07 19:05:03,151.99999999999983
1,40-44,2021-09-07 19:05:03,113.00000000000003
1,45-49,2021-09-07 19:05:03,85.00000000000003
1,50-54,2021-09-07 19:05:03,75.99999999999999
1,55-59,2021-09-07 19:05:03,60.99999999999994
1,60-64,2021-09-07 19:05:03,47.749999999999964
1,65-69,2021-09-07 19:05:03,52.99999999999998
1,70-74,2021-09-07 19:05:03,15.0
1,75-79,2021-09-07 19:05:03,9.99999999999998
1,80-84,2021-09-07 19:05:03,10.0
1,85-n,2021-09-07 19:05:03,6.0
2,00-17,2021-09-07 19:05:03,7285.999999999984
2,18-19,2021-09-07 19:05:03,1587.9999999999975
2,20-24,2021-09-07 19:05:03,3577.9999999999973
2,25-29,2021-09-07 19:05:03,3198.9999999999955
2,30-34,2021-09-07 19:05:03,3552.999999999987
2,35-39,2021-09-07 19:05:03,3208.999999999996
2,40-44,2021-09-07 19:05:03,2928.5
2,45-49,2021-09-07 19:05:03,2740.750000000003
2,50-54,2021-09-07 19:05:03,2264.333333333336
2,55-59,2021-09-07 19:05:03,2197.5
2,60-64,2021-09-07 19:05:03,1541.9848484848485
2,65-69,2021-09-07 19:05:03,1324.0000000000005
2,70-74,2021-09-07 19:05:03,838.4999999999998
2,75-79,2021-09-07 19:05:03,576.0000000000002
2,80-84,2021-09-07 19:05:03,311.0
2,85-n,2021-09-07 19:05:03,221.0
1,00-17,2021-09-08 19:05:02,480.9999999999998
1,18-19,2021-09-08 19:05:02,82.00000000000003
1,20-24,2021-09-08 19:05:02,163.99999999999983
1,25-29,2021-09-08 19:05:02,153.0000000000001
1,30-34,2021-09-08 19:05:02,126.00000000000006
1,35-39,2021-09-08 19:05:02,138.99999999999994
1,40-44,2021-09-08 19:05:02,97.99999999999996
1,45-49,2021-09-08 19:05:02,80.00000000000003
1,50-54,2021-09-08 19:05:02,72.99999999999996
1,55-59,2021-09-08 19:05:02,54.99999999999996
1,60-64,2021-09-08 19:05:02,46.749999999999964
1,65-69,2021-09-08 19:05:02,48.0
1,70-74,2021-09-08 19:05:02,14.99999999999999
1,75-79,2021-09-08 19:05:02,10.99999999999998
1,80-84,2021-09-08 19:05:02,8.0
1,85-n,2021-09-08 19:05:02,6.0
2,00-17,2021-09-08 19:05:02,6874.999999999981
2,18-19,2021-09-08 19:05:02,1504.0000000000018
2,20-24,2021-09-08 19:05:02,3381.9999999999986
2,25-29,2021-09-08 19:05:02,2982.9999999999986
2,30-34,2021-09-08 19:05:02,3279.9999999999936
2,35-39,2021-09-08 19:05:02,2977.9999999999995
2,40-44,2021-09-08 19:05:02,2709.4999999999986
2,45-49,2021-09-08 19:05:02,2532.750000000004
2,50-54,2021-09-08 19:05:02,2070.333333333333
2,55-59,2021-09-08 19:05:02,2021.4999999999993
2,60-64,2021-09-08 19:05:02,1401.9848484848487
2,65-69,2021-09-08 19:05:02,1244.0000000000005
2,70-74,2021-09-08 19:05:02,798.4999999999999
2,75-79,2021-09-08 19:05:02,540.0000000000001
2,80-84,2021-09-08 19:05:02,288.0
2,85-n,2021-09-08 19:05:02,205.0
1,00-17,2021-09-09 19:05:01,470.99999999999983
1,18-19,2021-09-09 19:05:01,86.99999999999994
1,20-24,2021-09-09 19:05:01,204.99999999999997
1,25-29,2021-09-09 19:05:01,168.99999999999997
1,30-34,2021-09-09 19:05:01,171.99999999999977
1,35-39,2021-09-09 19:05:01,161.0
1,40-44,2021-09-09 19:05:01,115.99999999999991
1,45-49,2021-09-09 19:05:01,89.00000000000006
1,50-54,2021-09-09 19:05:01,77.99999999999994
1,55-59,2021-09-09 19:05:01,59.99999999999994
1,60-64,2021-09-09 19:05:01,56.749999999999964
1,65-69,2021-09-09 19:05:01,46.0
1,70-74,2021-09-09 19:05:01,19.999999999999993
1,75-79,2021-09-09 19:05:01,11.99999999999998
1,80-84,2021-09-09 19:05:01,7.0
1,85-n,2021-09-09 19:05:01,6.0
2,00-17,2021-09-09 19:05:01,6315.999999999986
2,18-19,2021-09-09 19:05:01,1271.9999999999995
2,20-24,2021-09-09 19:05:01,2825.9999999999995
2,25-29,2021-09-09 19:05:01,2452.9999999999973
2,30-34,2021-09-09 19:05:01,2658.9999999999923
2,35-39,2021-09-09 19:05:01,2408.999999999997
2,40-44,2021-09-09 19:05:01,2289.5
2,45-49,2021-09-09 19:05:01,2125.7499999999986
2,50-54,2021-09-09 19:05:01,1718.3333333333308
2,55-59,2021-09-09 19:05:01,1688.5000000000002
2,60-64,2021-09-09 19:05:01,1227.9848484848487
2,65-69,2021-09-09 19:05:01,1122.0000000000005
2,70-74,2021-09-09 19:05:01,708.4999999999999
2,75-79,2021-09-09 19:05:01,454.99999999999955
2,80-84,2021-09-09 19:05:01,252.0
2,85-n,2021-09-09 19:05:01,183.0
1,00-17,2021-09-10 19:05:02,421.9999999999997
1,18-19,2021-09-10 19:05:02,89.99999999999993
1,20-24,2021-09-10 19:05:02,205.99999999999974
1,25-29,2021-09-10 19:05:02,169.0
1,30-34,2021-09-10 19:05:02,168.9999999999999
1,35-39,2021-09-10 19:05:02,164.99999999999991
1,40-44,2021-09-10 19:05:02,121.99999999999986
1,45-49,2021-09-10 19:05:02,88.00000000000004
1,50-54,2021-09-10 19:05:02,82.99999999999994
1,55-59,2021-09-10 19:05:02,61.99999999999994
1,60-64,2021-09-10 19:05:02,57.749999999999964
1,65-69,2021-09-10 19:05:02,50.0
1,70-74,2021-09-10 19:05:02,18.999999999999993
1,75-79,2021-09-10 19:05:02,9.99999999999998
1,80-84,2021-09-10 19:05:02,7.0
1,85-n,2021-09-10 19:05:02,6.0
2,00-17,2021-09-10 19:05:02,6511.99999999998
2,18-19,2021-09-10 19:05:02,1335.0000000000011
2,20-24,2021-09-10 19:05:02,2936.9999999999973
2,25-29,2021-09-10 19:05:02,2547.9999999999995
2,30-34,2021-09-10 19:05:02,2757.999999999993
2,35-39,2021-09-10 19:05:02,2515.9999999999977
2,40-44,2021-09-10 19:05:02,2381.499999999997
2,45-49,2021-09-10 19:05:02,2209.7499999999986
2,50-54,2021-09-10 19:05:02,1794.8333333333312
2,55-59,2021-09-10 19:05:02,1771.4999999999998
2,60-64,2021-09-10 19:05:02,1271.9848484848485
2,65-69,2021-09-10 19:05:02,1166.0000000000002
2,70-74,2021-09-10 19:05:02,746.4999999999999
2,75-79,2021-09-10 19:05:02,480.99999999999943
2,80-84,2021-09-10 19:05:02,273.0
2,85-n,2021-09-10 19:05:02,192.0
1,00-17,2021-09-11 19:05:03,348.99999999999994
1,18-19,2021-09-11 19:05:03,86.99999999999993
1,20-24,2021-09-11 19:05:03,199.9999999999997
1,25-29,2021-09-11 19:05:03,170.00000000000003
1,30-34,2021-09-11 19:05:03,154.99999999999991
1,35-39,2021-09-11 19:05:03,156.99999999999991
1,40-44,2021-09-11 19:05:03,114.99999999999986
1,45-49,2021-09-11 19:05:03,81.00000000000003
1,50-54,2021-09-11 19:05:03,82.99999999999996
1,55-59,2021-09-11 19:05:03,54.99999999999994
1,60-64,2021-09-11 19:05:03,49.749999999999964
1,65-69,2021-09-11 19:05:03,53.0
1,70-74,2021-09-11 19:05:03,16.999999999999993
1,75-79,2021-09-11 19:05:03,9.99999999999998
1,80-84,2021-09-11 19:05:03,7.0
1,85-n,2021-09-11 19:05:03,5.0
2,00-17,2021-09-11 19:05:03,6536.999999999981
2,18-19,2021-09-11 19:05:03,1365.0000000000016
2,20-24,2021-09-11 19:05:03,2998.0
2,25-29,2021-09-11 19:05:03,2598.000000000001
2,30-34,2021-09-11 19:05:03,2804.999999999997
2,35-39,2021-09-11 19:05:03,2566.999999999998
2,40-44,2021-09-11 19:05:03,2433.499999999996
2,45-49,2021-09-11 19:05:03,2258.7499999999977
2,50-54,2021-09-11 19:05:03,1821.8333333333314
2,55-59,2021-09-11 19:05:03,1799.4999999999998
2,60-64,2021-09-11 19:05:03,1300.9848484848485
2,65-69,2021-09-11 19:05:03,1188.0000000000002
2,70-74,2021-09-11 19:05:03,767.4999999999999
2,75-79,2021-09-11 19:05:03,492.99999999999943
2,80-84,2021-09-11 19:05:03,283.0
2,85-n,2021-09-11 19:05:03,196.0
1,00-17,2021-09-12 19:05:02,367.99999999999983
1,18-19,2021-09-12 19:05:02,89.99999999999997
1,20-24,2021-09-12 19:05:02,223.99999999999983
1,25-29,2021-09-12 19:05:02,194.99999999999986
1,30-34,2021-09-12 19:05:02,168.9999999999999
1,35-39,2021-09-12 19:05:02,176.99999999999972
1,40-44,2021-09-12 19:05:02,130.99999999999983
1,45-49,2021-09-12 19:05:02,94.00000000000006
1,50-54,2021-09-12 19:05:02,92.99999999999999
1,55-59,2021-09-12 19:05:02,57.99999999999994
1,60-64,2021-09-12 19:05:02,59.749999999999964
1,65-69,2021-09-12 19:05:02,58.0
1,70-74,2021-09-12 19:05:02,16.999999999999993
1,75-79,2021-09-12 19:05:02,9.99999999999998
1,80-84,2021-09-12 19:05:02,7.0
1,85-n,2021-09-12 19:05:02,5.0
2,00-17,2021-09-12 19:05:02,6627.99999999997
2,18-19,2021-09-12 19:05:02,1390.0000000000016
2,20-24,2021-09-12 19:05:02,3044.0000000000005
2,25-29,2021-09-12 19:05:02,2644.0000000000014
2,30-34,2021-09-12 19:05:02,2868.9999999999986
2,35-39,2021-09-12 19:05:02,2612.999999999999
2,40-44,2021-09-12 19:05:02,2479.4999999999977
2,45-49,2021-09-12 19:05:02,2298.4166666666642
2,50-54,2021-09-12 19:05:02,1848.8333333333314
2,55-59,2021-09-12 19:05:02,1825.4999999999995
2,60-64,2021-09-12 19:05:02,1319.9848484848485
2,65-69,2021-09-12 19:05:02,1206.0
2,70-74,2021-09-12 19:05:02,775.4999999999999
2,75-79,2021-09-12 19:05:02,493.99999999999943
2,80-84,2021-09-12 19:05:02,289.0
2,85-n,2021-09-12 19:05:02,199.0
1,00-17,2021-09-13 19:05:02,420.9999999999999
1,18-19,2021-09-13 19:05:02,111.99999999999997
1,20-24,2021-09-13 19:05:02,270.9999999999996
1,25-29,2021-09-13 19:05:02,226.9999999999999
1,30-34,2021-09-13 19:05:02,207.9999999999998
1,35-39,2021-09-13 19:05:02,201.99999999999963
1,40-44,2021-09-13 19:05:02,153.99999999999997
1,45-49,2021-09-13 19:05:02,115.00000000000003
1,50-54,2021-09-13 19:05:02,105.99999999999999
1,55-59,2021-09-13 19:05:02,65.99999999999994
1,60-64,2021-09-13 19:05:02,63.749999999999964
1,65-69,2021-09-13 19:05:02,60.0
1,70-74,2021-09-13 19:05:02,24.999999999999993
1,75-79,2021-09-13 19:05:02,10.99999999999998
1,80-84,2021-09-13 19:05:02,8.0
1,85-n,2021-09-13 19:05:02,6.0
2,00-17,2021-09-13 19:05:02,6816.999999999967
2,18-19,2021-09-13 19:05:02,1481.0000000000005
2,20-24,2021-09-13 19:05:02,3206.999999999999
2,25-29,2021-09-13 19:05:02,2872.000000000003
2,30-34,2021-09-13 19:05:02,3122.999999999998
2,35-39,2021-09-13 19:05:02,2813.000000000001
2,40-44,2021-09-13 19:05:02,2618.500000000001
2,45-49,2021-09-13 19:05:02,2429.416666666666
2,50-54,2021-09-13 19:05:02,1954.833333333331
2,55-59,2021-09-13 19:05:02,1919.4999999999993
2,60-64,2021-09-13 19:05:02,1426.9848484848485
2,65-69,2021-09-13 19:05:02,1293.9999999999998
2,70-74,2021-09-13 19:05:02,822.4999999999999
2,75-79,2021-09-13 19:05:02,532.9999999999995
2,80-84,2021-09-13 19:05:02,311.0
2,85-n,2021-09-13 19:05:02,210.0
1,00-17,2021-09-14 19:05:02,451.99999999999994
1,18-19,2021-09-14 19:05:02,115.99999999999996
1,20-24,2021-09-14 19:05:02,310.9999999999989
1,25-29,2021-09-14 19:05:02,257.00000000000006
1,30-34,2021-09-14 19:05:02,237.99999999999986
1,35-39,2021-09-14 19:05:02,236.9999999999997
1,40-44,2021-09-14 19:05:02,172.99999999999997
1,45-49,2021-09-14 19:05:02,129.00000000000003
1,50-54,2021-09-14 19:05:02,107.99999999999996
1,55-59,2021-09-14 19:05:02,77.99999999999993
1,60-64,2021-09-14 19:05:02,68.74999999999997
1,65-69,2021-09-14 19:05:02,59.99999999999999
1,70-74,2021-09-14 19:05:02,28.999999999999993
1,75-79,2021-09-14 19:05:02,12.99999999999998
1,80-84,2021-09-14 19:05:02,12.0
1,85-n,2021-09-14 19:05:02,6.0
2,00-17,2021-09-14 19:05:02,7207.999999999976
2,18-19,2021-09-14 19:05:02,1577.0000000000025
2,20-24,2021-09-14 19:05:02,3425.0000000000005
2,25-29,2021-09-14 19:05:02,3069.0000000000055
2,30-34,2021-09-14 19:05:02,3323.9999999999995
2,35-39,2021-09-14 19:05:02,2978.9999999999977
2,40-44,2021-09-14 19:05:02,2785.500000000005
2,45-49,2021-09-14 19:05:02,2567.4166666666615
2,50-54,2021-09-14 19:05:02,2054.833333333332
2,55-59,2021-09-14 19:05:02,2017.5
2,60-64,2021-09-14 19:05:02,1509.9848484848485
2,65-69,2021-09-14 19:05:02,1362.9999999999995
2,70-74,2021-09-14 19:05:02,870.4999999999999
2,75-79,2021-09-14 19:05:02,553.9999999999995
2,80-84,2021-09-14 19:05:02,329.0
2,85-n,2021-09-14 19:05:02,216.0
1,00-17,2021-09-15 19:05:02,494.9999999999999
1,18-19,2021-09-15 19:05:02,131.99999999999994
1,20-24,2021-09-15 19:05:02,338.99999999999886
1,25-29,2021-09-15 19:05:02,284.00000000000045
1,30-34,2021-09-15 19:05:02,260.99999999999983
1,35-39,2021-09-15 19:05:02,252.99999999999963
1,40-44,2021-09-15 19:05:02,191.00000000000006
1,45-49,2021-09-15 19:05:02,133.99999999999994
1,50-54,2021-09-15 19:05:02,116.99999999999994
1,55-59,2021-09-15 19:05:02,80.99999999999993
1,60-64,2021-09-15 19:05:02,77.74999999999997
1,65-69,2021-09-15 19:05:02,63.99999999999999
1,70-74,2021-09-15 19:05:02,29.999999999999993
1,75-79,2021-09-15 19:05:02,13.99999999999998
1,80-84,2021-09-15 19:05:02,12.0
1,85-n,2021-09-15 19:05:02,6.0
2,00-17,2021-09-15 19:05:02,7262.9999999999645
2,18-19,2021-09-15 19:05:02,1597.0000000000014
2,20-24,2021-09-15 19:05:02,3469.0000000000023
2,25-29,2021-09-15 19:05:02,3115.0000000000036
2,30-34,2021-09-15 19:05:02,3366.9999999999964
2,35-39,2021-09-15 19:05:02,3028.9999999999977
2,40-44,2021-09-15 19:05:02,2814.500000000005
2,45-49,2021-09-15 19:05:02,2593.4166666666633
2,50-54,2021-09-15 19:05:02,2075.833333333332
2,55-59,2021-09-15 19:05:02,2041.5000000000005
2,60-64,2021-09-15 19:05:02,1520.9848484848485
2,65-69,2021-09-15 19:05:02,1378.9999999999998
2,70-74,2021-09-15 19:05:02,889.4999999999999
2,75-79,2021-09-15 19:05:02,559.9999999999994
2,80-84,2021-09-15 19:05:02,331.0
2,85-n,2021-09-15 19:05:02,216.0
1,00-17,2021-09-16 19:05:03,231.0
1,18-19,2021-09-16 19:05:03,110.99999999999991
1,20-24,2021-09-16 19:05:03,261.99999999999983
1,25-29,2021-09-16 19:05:03,221.99999999999997
1,30-34,2021-09-16 19:05:03,225.99999999999991
1,35-39,2021-09-16 19:05:03,209.99999999999991
1,40-44,2021-09-16 19:05:03,150.00000000000006
1,45-49,2021-09-16 19:05:03,106.00000000000004
1,50-54,2021-09-16 19:05:03,111.99999999999999
1,55-59,2021-09-16 19:05:03,78.99999999999993
1,60-64,2021-09-16 19:05:03,70.74999999999993
1,65-69,2021-09-16 19:05:03,59.99999999999999
1,70-74,2021-09-16 19:05:03,23.999999999999993
1,75-79,2021-09-16 19:05:03,16.999999999999993
1,80-84,2021-09-16 19:05:03,10.0
1,85-n,2021-09-16 19:05:03,4.0
2,00-17,2021-09-16 19:05:03,4811.99999999999
2,18-19,2021-09-16 19:05:03,1085.9999999999982
2,20-24,2021-09-16 19:05:03,2427.999999999998
2,25-29,2021-09-16 19:05:03,2204.9999999999977
2,30-34,2021-09-16 19:05:03,2282.0000000000023
2,35-39,2021-09-16 19:05:03,2087.9999999999986
2,40-44,2021-09-16 19:05:03,1906.4999999999982
2,45-49,2021-09-16 19:05:03,1802.416666666667
2,50-54,2021-09-16 19:05:03,1464.833333333333
2,55-59,2021-09-16 19:05:03,1398.5000000000002
2,60-64,2021-09-16 19:05:03,1049.9848484848483
2,65-69,2021-09-16 19:05:03,1003.0000000000002
2,70-74,2021-09-16 19:05:03,617.5
2,75-79,2021-09-16 19:05:03,361.0
2,80-84,2021-09-16 19:05:03,220.0
2,85-n,2021-09-16 19:05:03,143.0
1,00-17,2021-09-17 19:05:03,251.0
1,18-19,2021-09-17 19:05:03,111.99999999999991
1,20-24,2021-09-17 19:05:03,289.99999999999983
1,25-29,2021-09-17 19:05:03,242.99999999999997
1,30-34,2021-09-17 19:05:03,248.99999999999986
1,35-39,2021-09-17 19:05:03,218.99999999999986
1,40-44,2021-09-17 19:05:03,163.00000000000009
1,45-49,2021-09-17 19:05:03,128.00000000000006
1,50-54,2021-09-17 19:05:03,119.0
1,55-59,2021-09-17 19:05:03,74.99999999999993
1,60-64,2021-09-17 19:05:03,73.74999999999994
1,65-69,2021-09-17 19:05:03,60.99999999999999
1,70-74,2021-09-17 19:05:03,26.999999999999993
1,75-79,2021-09-17 19:05:03,14.99999999999998
1,80-84,2021-09-17 19:05:03,9.0
1,85-n,2021-09-17 19:05:03,4.0
2,00-17,2021-09-17 19:05:03,4981.999999999987
2,18-19,2021-09-17 19:05:03,1153.9999999999966
2,20-24,2021-09-17 19:05:03,2581.000000000003
2,25-29,2021-09-17 19:05:03,2330.9999999999977
2,30-34,2021-09-17 19:05:03,2394.000000000002
2,35-39,2021-09-17 19:05:03,2208.9999999999995
2,40-44,2021-09-17 19:05:03,2009.4999999999989
2,45-49,2021-09-17 19:05:03,1885.416666666666
2,50-54,2021-09-17 19:05:03,1519.833333333333
2,55-59,2021-09-17 19:05:03,1460.5000000000005
2,60-64,2021-09-17 19:05:03,1111.9848484848483
2,65-69,2021-09-17 19:05:03,1055.0
2,70-74,2021-09-17 19:05:03,671.5
2,75-79,2021-09-17 19:05:03,392.0
2,80-84,2021-09-17 19:05:03,240.0
2,85-n,2021-09-17 19:05:03,169.0
1,00-17,2021-09-18 19:05:03,257.00000000000006
1,18-19,2021-09-18 19:05:03,90.9999999999999
1,20-24,2021-09-18 19:05:03,226.99999999999974
1,25-29,2021-09-18 19:05:03,186.99999999999994
1,30-34,2021-09-18 19:05:03,223.99999999999994
1,35-39,2021-09-18 19:05:03,178.99999999999997
1,40-44,2021-09-18 19:05:03,130.99999999999983
1,45-49,2021-09-18 19:05:03,104.00000000000001
1,50-54,2021-09-18 19:05:03,109.99999999999997
1,55-59,2021-09-18 19:05:03,60.99999999999993
1,60-64,2021-09-18 19:05:03,64.74999999999989
1,65-69,2021-09-18 19:05:03,50.999999999999986
1,70-74,2021-09-18 19:05:03,22.999999999999993
1,75-79,2021-09-18 19:05:03,11.999999999999991
1,80-84,2021-09-18 19:05:03,6.0
1,85-n,2021-09-18 19:05:03,4.0
2,00-17,2021-09-18 19:05:03,5128.999999999995
2,18-19,2021-09-18 19:05:03,1181.9999999999966
2,20-24,2021-09-18 19:05:03,2645.000000000004
2,25-29,2021-09-18 19:05:03,2383.9999999999977
2,30-34,2021-09-18 19:05:03,2444.000000000001
2,35-39,2021-09-18 19:05:03,2275.0000000000005
2,40-44,2021-09-18 19:05:03,2045.4999999999989
2,45-49,2021-09-18 19:05:03,1923.4166666666656
2,50-54,2021-09-18 19:05:03,1540.833333333333
2,55-59,2021-09-18 19:05:03,1490.5000000000005
2,60-64,2021-09-18 19:05:03,1125.9848484848483
2,65-69,2021-09-18 19:05:03,1078.0
2,70-74,2021-09-18 19:05:03,689.5
2,75-79,2021-09-18 19:05:03,402.0
2,80-84,2021-09-18 19:05:03,243.0
2,85-n,2021-09-18 19:05:03,174.0
1,00-17,2021-09-19 19:05:02,284.9999999999999
1,18-19,2021-09-19 19:05:02,93.99999999999993
1,20-24,2021-09-19 19:05:02,237.99999999999966
1,25-29,2021-09-19 19:05:02,203.99999999999997
1,30-34,2021-09-19 19:05:02,230.00000000000003
1,35-39,2021-09-19 19:05:02,185.99999999999994
1,40-44,2021-09-19 19:05:02,127.99999999999986
1,45-49,2021-09-19 19:05:02,109.00000000000001
1,50-54,2021-09-19 19:05:02,112.99999999999994
1,55-59,2021-09-19 19:05:02,61.99999999999993
1,60-64,2021-09-19 19:05:02,66.74999999999989
1,65-69,2021-09-19 19:05:02,51.999999999999986
1,70-74,2021-09-19 19:05:02,22.999999999999993
1,75-79,2021-09-19 19:05:02,14.999999999999991
1,80-84,2021-09-19 19:05:02,6.0
1,85-n,2021-09-19 19:05:02,5.0
2,00-17,2021-09-19 19:05:02,5125.999999999991
2,18-19,2021-09-19 19:05:02,1189.9999999999964
2,20-24,2021-09-19 19:05:02,2653.000000000004
2,25-29,2021-09-19 19:05:02,2400.9999999999973
2,30-34,2021-09-19 19:05:02,2457.999999999999
2,35-39,2021-09-19 19:05:02,2291.0000000000005
2,40-44,2021-09-19 19:05:02,2047.4999999999993
2,45-49,2021-09-19 19:05:02,1939.416666666666
2,50-54,2021-09-19 19:05:02,1544.8333333333328
2,55-59,2021-09-19 19:05:02,1491.5000000000005
2,60-64,2021-09-19 19:05:02,1130.9848484848483
2,65-69,2021-09-19 19:05:02,1084.0
2,70-74,2021-09-19 19:05:02,688.5
2,75-79,2021-09-19 19:05:02,404.0
2,80-84,2021-09-19 19:05:02,244.0
2,85-n,2021-09-19 19:05:02,174.0
1,00-17,2021-09-20 19:05:02,287.99999999999983
1,18-19,2021-09-20 19:05:02,103.99999999999989
1,20-24,2021-09-20 19:05:02,265.9999999999996
1,25-29,2021-09-20 19:05:02,224.99999999999974
1,30-34,2021-09-20 19:05:02,249.00000000000003
1,35-39,2021-09-20 19:05:02,208.99999999999997
1,40-44,2021-09-20 19:05:02,138.99999999999986
1,45-49,2021-09-20 19:05:02,111.00000000000003
1,50-54,2021-09-20 19:05:02,120.99999999999991
1,55-59,2021-09-20 19:05:02,65.99999999999993
1,60-64,2021-09-20 19:05:02,69.74999999999989
1,65-69,2021-09-20 19:05:02,53.99999999999999
1,70-74,2021-09-20 19:05:02,27.99999999999997
1,75-79,2021-09-20 19:05:02,14.999999999999991
1,80-84,2021-09-20 19:05:02,6.0
1,85-n,2021-09-20 19:05:02,6.0
2,00-17,2021-09-20 19:05:02,5386.999999999985
2,18-19,2021-09-20 19:05:02,1315.9999999999977
2,20-24,2021-09-20 19:05:02,2889.000000000007
2,25-29,2021-09-20 19:05:02,2608.9999999999986
2,30-34,2021-09-20 19:05:02,2679.999999999997
2,35-39,2021-09-20 19:05:02,2484.0000000000005
2,40-44,2021-09-20 19:05:02,2211.499999999999
2,45-49,2021-09-20 19:05:02,2081.4166666666665
2,50-54,2021-09-20 19:05:02,1649.8333333333321
2,55-59,2021-09-20 19:05:02,1592.5
2,60-64,2021-09-20 19:05:02,1213.9848484848483
2,65-69,2021-09-20 19:05:02,1153.0
2,70-74,2021-09-20 19:05:02,753.5
2,75-79,2021-09-20 19:05:02,435.0
2,80-84,2021-09-20 19:05:02,273.0
2,85-n,2021-09-20 19:05:02,191.0
1,00-17,2021-09-21 19:05:02,325.99999999999983
1,18-19,2021-09-21 19:05:02,127.99999999999996
1,20-24,2021-09-21 19:05:02,304.99999999999955
1,25-29,2021-09-21 19:05:02,246.00000000000003
1,30-34,2021-09-21 19:05:02,275.9999999999999
1,35-39,2021-09-21 19:05:02,237.99999999999986
1,40-44,2021-09-21 19:05:02,159.99999999999991
1,45-49,2021-09-21 19:05:02,131.00000000000006
1,50-54,2021-09-21 19:05:02,132.99999999999997
1,55-59,2021-09-21 19:05:02,67.9999999999999
1,60-64,2021-09-21 19:05:02,68.74999999999991
1,65-69,2021-09-21 19:05:02,57.0
1,70-74,2021-09-21 19:05:02,30.99999999999997
1,75-79,2021-09-21 19:05:02,15.999999999999991
1,80-84,2021-09-21 19:05:02,8.0
1,85-n,2021-09-21 19:05:02,6.0
2,00-17,2021-09-21 19:05:02,5482.999999999985
2,18-19,2021-09-21 19:05:02,1401.999999999998
2,20-24,2021-09-21 19:05:02,3074.000000000003
2,25-29,2021-09-21 19:05:02,2796.9999999999973
2,30-34,2021-09-21 19:05:02,2896.9999999999964
2,35-39,2021-09-21 19:05:02,2633.0
2,40-44,2021-09-21 19:05:02,2367.4999999999986
2,45-49,2021-09-21 19:05:02,2221.416666666667
2,50-54,2021-09-21 19:05:02,1769.8333333333323
2,55-59,2021-09-21 19:05:02,1698.5000000000005
2,60-64,2021-09-21 19:05:02,1314.984848484848
2,65-69,2021-09-21 19:05:02,1252.9999999999998
2,70-74,2021-09-21 19:05:02,819.5
2,75-79,2021-09-21 19:05:02,467.9999999999999
2,80-84,2021-09-21 19:05:02,311.0
2,85-n,2021-09-21 19:05:02,218.0
1,00-17,2021-09-22 19:05:02,338.99999999999983
1,18-19,2021-09-22 19:05:02,137.0
1,20-24,2021-09-22 19:05:02,347.9999999999997
1,25-29,2021-09-22 19:05:02,285.9999999999993
1,30-34,2021-09-22 19:05:02,300.9999999999996
